,Unnamed: 0,id,sentence,label,codemixed
4616,925,39965,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Keep it going let’s all remember VOTE!!! VOTE RED!! Let’s do the #MAGA for our 🇺🇸🇺🇸. 📣Yaay!! #MAGA!! 🇺🇸🇺🇸🇺🇸🗽🗽🗽💥💥💥🔥🔥🔥🌪🌪🌪🌪🌪🌪🌪🌪,NOT,1
4617,5584,32752,What a dilemma! #MAGA #NEWS #NikeBoycott #ColinKaepernick #nflfootball #NFL #TrumpResign @USER  @USER @USER @USER #CNN URL,NOT,1
4623,4034,21673,"@USER eric, his brother, his sister and daddy.... among a lot of other crimes.. stole money from their charity"" aka personal piggy bank and are being investigated... but here he is acting so ""dope"".. but he's nothing but a tool""",NOT,1
4624,1048,32103,@USER Nike lost $3.75 billion after kaepernick was named face of “just do it” bullshit.,OFF,1
4630,11141,27450,#Emmy Hosts on Monday Night Take Shots at #Trump and #Conservatives - #MAGA #BoycottHollywood URL,NOT,1
4632,1387,33267,@USER She is quick!!!,NOT,1
4635,4372,17546,"Ed Rendell Says Dems Will Retake House By 10 to 20 Seats""  URL #TCOT #MAGA #RedNationRising""",NOT,1
4636,6382,53203,@USER YOU ARE SO TALENTED I ADORE YOU,NOT,1
4637,6462,95881,@USER Thank you ! Yes he is so sick 😭,OFF,1
4638,462,93280,@USER @USER @USER i think i missed a few replies here (im on a conference call) but most of the anti jihadi muslim vets i know would disagree with gun control. so this seems odd...?,OFF,1
4643,10487,83598,@USER @USER @USER @USER He is probably trapped in his mind palace. E-Every android model has one.,NOT,1
4648,6825,21970,"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising""",OFF,1
4651,7970,91222,@USER @USER @USER @USER Totally not the way Antifa works.,NOT,1
4652,5106,47874,@USER @USER @USER Rabid nationalists who've been misled into thinking it's the liberals who are globalists.,NOT,1
4655,11662,40291,“Ruth Bader Ginsburg came out saying she was groped by Abraham Lincoln.” #TCOT #MAGA #RedNationRising URL,NOT,1
4658,7487,32435,.@USER used his #LDConf2018 speech to spell out the issues facing Britain and how they can be overcome without resorting to the populism of @USER and the @USER The @USER are the only party who #DemandBetter for Britain URL,NOT,1
4661,5238,70628,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all! Please follow back! #MAGA #KAG #RedWaveRising #ConfirmKavanaugh #WalkAway #follo4follo #TrumpTrain,NOT,1
4663,5850,77899,@USER @USER @USER @USER Liberals have compassion ONLY for non Americans.,NOT,1
4664,6911,32723,@USER A blue wave of hysterical violence #BlueWaveofViolence,NOT,1
4666,5934,87285,AND Still I give it the old college try! #WalkAway #CommunismKills #LuciferiaRising @USER #MAGA #Trump2020 URL,NOT,1
4667,3726,90866,@USER Anyone have tabs on Asia Argento? #metoo,NOT,1
4670,11831,32124,@USER Yes he is.,NOT,1
4671,7242,65955,@USER ...while wearing his t shirt promoting gun control...,NOT,1
4672,9536,34596,@USER @USER @USER still thinks she matters.🙄😆😂,OFF,1
4675,1045,25808,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic,OFF,1
4681,5141,98324,@USER Because you are 💩,OFF,1
4682,3344,76406,@USER Ohh.. the liberals are fighting 🍿,NOT,1
4683,1192,65345,@USER @USER We are busy MAGA love our president 💜👍🇺🇸,NOT,1
4684,4551,23253,@USER antinationalist? or antinatalist? also i’m not typically interested in basing my focus around being against something bad rather than for something good that directly counteracts or heals the bad thing. imagine if antifa was called prolib lol,NOT,1
4685,607,21597,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all MAGA,NOT,1
4687,13010,54158,@USER @USER a nice cartoon.,NOT,1
4688,13037,15589,@USER @USER Give him a shot chris. Han is a nasty H3 player :) and he is my bb,OFF,1
4692,11056,52312,@USER @USER @USER @USER @USER @USER That’s the most nonsense I’ve seen in one tweet ever!!,NOT,1
4694,2750,49970,And yet I see daily Antifa doxing without any suspensions whatsoever. Not to mention CNN doxxing and threatening a meme creator. URL,NOT,1
4695,6927,29297,@USER Another overdose nigga:(,OFF,1
4697,1373,10719,"@USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does. Otherwise, you're screwed. Just because it's good for America, that means nothing... see gun control""""",OFF,1
4698,11616,41728,@USER @USER @USER I just don't get why the majority of liberals don't show there pic just curious is all...well with that being said I must say I enjoyed  bickering back and forth with you...its been real...you have a nice day...😁,NOT,1
4704,6555,77827,@USER @USER You are whoring yourself out for NRA $$!,OFF,1
4706,5781,26445,@USER You are a bad chaid😂😂😂😂😂,NOT,1
4707,6218,55298,@USER @USER @USER Lol #liberalfool just MAGA,NOT,1
4711,6399,52969,@USER @USER @USER @USER Ugh...you are one of those,NOT,1
4717,12548,61944,@USER @USER @USER I fuck with this hard,OFF,1
4731,4257,17322,@USER he is small  and he needs someone BIG to clear the beach for him,NOT,1
4736,7494,66290,@USER There already is gun control tho...,NOT,1
4737,12743,78758,@USER @USER I hate 7 year old faggot Logan fans like you,OFF,1
4738,4673,45258,@USER @USER @USER Over 7 years ....it’s pathetic.,OFF,1
4739,7608,92033,@USER lol he thinks his ex girlfriend was an antifa infiltrator?,NOT,1
4740,5,97670,@USER Liberals are all Kookoo !!!,OFF,1
4745,8549,40438,@USER She's an Osuite...so she is deregionised.,OFF,1
4755,874,48736,@USER PLELLEEAAAASEEEEE I LITERALLY SOBBED SO HARD AT THIS SCREEN WHO DOES HE THINK HE IS LOOKING SO BEAUTIFUL WHILE HE SLEEEEEEEPS,NOT,1
4761,11490,10312,@USER @USER @USER @USER @USER He is a point guard whose assist to turnover was 1/1.,NOT,1
4763,1201,87425,@USER @USER @USER It's time for the common sense conservatives to take a day off and march on Washington.,NOT,1
4765,11181,24649,@USER It is so wrong when liberals are so scared of what we have to say that they try to stop us from being heard.  #DemsWantTotalControl. #LibsThinkTheyHaveAllTheAnswers  #FreedomOfSpeechForAll,NOT,1
4766,11704,15541,"@USER Hi! there is your unroll: Thread by @USER 1. OK. Something very strange is going on. Holton-Arms, the exclusive girls school of fraud Blasey […]"" #ChristineBlaseyFord #MAGA URL See you soon. 🤖""",NOT,1
4767,8270,86107,@USER @USER Kirk Douglas you are not.,NOT,1
4769,2700,49948,@USER @USER The petty semantics regarding ANTIFA. You Are better then that.,NOT,1
4770,7427,63168,@USER Brett Kavanaugh was supposed to be a selling point for GOP candidates in the midterm elections. But now he could become a liability...CBS enough of all your BS lies. Go away with your other liberals CNN. MSM. WE ARE NOT LISTENING TO YOUR IGNORANT BS Stories!!! 😡😡😡😡,OFF,1
4771,9199,39623,But but #Beeto has the Drunk Drivers Who Leave The Scene Of An Accident vote all sewed up! #MAGA @USER #TxSen URL,OFF,1
4773,3517,55563,@USER He is a blast to watch,NOT,1
4774,6997,75208,"@USER The 1st word Rian Johnson used is regret"", and he asked about fear. So Rian Johnson must have thought of these 2 emotions for Ben ... I conclude that Ben regrets that Rey didn't accept his offre and fears to be alone and that she doesn't love him as he does 😋#Reylo""",NOT,1
4775,9689,73544,@USER @USER So . . . wait . . . why were the robots there?,NOT,1
4776,1545,94119,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER mine I tell him if you act like antifa I will knock your block...you wanna get bad...i dont care how handicap I will take you down,NOT,1
4777,9765,19393,@USER Dreaming...,NOT,1
4779,8832,92106,@USER @USER @USER One day you are gonna be an expert mate 😻👍😹,NOT,1
4780,4876,93158,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Who cares who is deadlier? Are you antifa?,NOT,1
4785,277,14948,@USER @USER Melting snow flakes,NOT,1
4797,11933,53807,#Westminster @USER #Tories @USER @USER #Brexit 🇬🇧 @USER #Brexiteers  @USER Exactly why the #UK is getting #OutOfTheEU FFS 😠 #Hungary tries to defend its borders &amp; the #tyrannical #EU #dictatorship stamps down hard 😠 #ThirdReich 😠😠 URL,NOT,1
4799,4932,99247,"@USER Don't forget Antifa""...and ""ACORN""...And that terrorist that Obama ""palled (??) around with!  Hahahahahha...do you listen to your own malarkey?""",OFF,1
4802,11097,14612,👀 PATRIOTS &amp; ANONS 👀  💥old SOROS is shopping again!💥  #MAGA #ConfirmKavanaugh #DeepState @USER  @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL,NOT,1
4803,4240,14110,@USER Even London @USER don't like conservatives.,NOT,1
4804,4420,16997,@USER nah my foodie ass will gladly say it. that works on absolutely no one's fucking palate.,OFF,1
4810,2501,68904,#omg #bobbybrown sister #leolahbrown is not having it with #bet #Bobby roe story she is calling out his ex-wife for fabrication and #lies #celebnmusic247 #celebritynews #breakingnews #news #thebobbybrownstory URL URL,NOT,1
4811,3115,14468,@USER @USER Just leave it. There's not point to this. The only ones who will win this war of words are raytas/ liberals/ dravidanadu-vallahs and other secessionists.,NOT,1
4815,10373,21722,@USER @USER @USER He is,NOT,1
4816,6150,82108,@USER He doesn’t know if he should slam Manifort or suck up to him. He doesn’t know if he should worry about Junior and Kushner or not. He is mad as hell but knows that he can’t just fire Mueller so he is busy puking in the bathroom now that he understands that asset seizure is a thing,OFF,1
4820,12188,57844,@USER @USER @USER She is a Monkeying Around. 🤣🤡 URL,NOT,1
4823,3238,71656,@USER This is what conservatives think a genius looks like. LMAO,OFF,1
4825,10945,80505,@USER @USER @USER Now what are you ?? A Liberal ?? Intellectual ?? You are nothing but a Bigot. Shamelessness at its peak.,OFF,1
4827,8531,62623,@USER @USER We’ll we’ve been fucked by bama twice since we got here so we’re almost tru fans,OFF,1
4829,7771,71084,"@USER BUT there's a saying you are what you eat"" i aint wanna be a loose chicken😂  i wanna be loose to ma daddy 💦""",NOT,1
4830,6187,72660,@USER @USER You missed seeing Pruitt chewing butt all the way to the end. He's all business. I love it,OFF,1
4831,4055,27706,@USER @USER @USER Yes he is an excellent chairperson,NOT,1
4832,4686,96767,Looking forward to another GREAT Rally tonight in Fabulous Las Vegas!!! Never tire of hearing @USER speak!!! He gives Energy to his Base...and We give it back to Him!!! #LoveOurPOTUS #MAGA #KAG URL,NOT,1
4834,9521,32160,@USER @USER Because CHEAT if you have to!  Just WIN at any cost is the new @USER motto.  @USER @USER @USER  And MAGA &amp; shit.✊,NOT,1
4837,10111,76953,@USER Well she is a “Christian.” 🙄,NOT,1
4838,9902,67730,@USER I figured it out! R&amp;D 😂,NOT,1
4839,10548,79310,@USER I bet he is 😕,NOT,1
4843,634,20770,@USER @USER Queen Of Rap 😛 Other Bitches can knot relate,OFF,1
4850,3390,77212,@USER Im ready for this yaaas,NOT,1
4852,4444,27319,"FBI Had ""Two Sets Of Records"" On Trump Investigation; Comey, McCabe Implicated: Carter""  URL #TCOT #MAGA #RedNationRising""",NOT,1
4855,10724,21189,@USER AMEN HE is with me,NOT,1
4857,10544,77070,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Orwell was Antifa. :),NOT,1
4863,3833,33174,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Be sure to use lots of butter!,NOT,1
4866,9167,78499,Love our @USER #MAGA 🇺🇸❤️ URL,NOT,1
4867,6561,25192,@USER @USER @USER @USER @USER Lmao. He’ll be confirmed on schedule. Then we start the very short clock on RBG. And 1 or 2 or 3 more in the next 6.5 years. Along with another 30-40% lower court appointments. The democrat destruction over the last 10 years has been epic!! And hilarious. #maga,NOT,1
4868,8144,68134,"@USER @USER @USER @USER @USER @USER @USER Funny how 50s-70s weren't all that great"" for black ppl, poc, women...  maga wants to pretend there was this magical time, read all white &amp; men ""ruled"".   Irony is it wasnt even great for a lot of them if they werent rich. That whole draft into war thing for one.""",NOT,1
4871,10326,56957,@USER UR SO FUCKIDNG PRETTY PERHAPS I SHED TEARS URL,OFF,1
4872,8906,36568,Thank you for standing for DECENCY.  The liberal left is up to its same OLD tactics.  LIES at 11th hour from LEFTY Liberal haters.  This story stinks from outside in @USER #MAGA #tcot @USER @USER @USER @USER @USER @USER @USER URL,OFF,1
4875,1173,30412,@USER How he is still batting,OFF,1
4884,12482,40619,@USER @USER 🤣🤣😂😂😂😂 He is a communist fool!!!!,OFF,1
4888,3188,73730,@USER @USER @USER he is duel citizen ok.,NOT,1
4890,2891,16837,@USER @USER @USER   ;) Keep An Eye Out,NOT,1
4892,4204,82115,@USER @USER @USER @USER @USER @USER @USER @USER @USER They got out the info they wanted out there. Its no co-incidence that #Tory Shamifesto #GE2010 said womens SPA would START rising slowly from 2020. They did not want us to know They even discussed not telling us in HOC To this day they refuse to engage  #1950sbornwomen #onevoice,NOT,1
4896,8266,33014,@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!,OFF,1
4900,11298,22123,@USER @USER Apparently Twitter didn’t like your Ellison post. Screen capped anyways and will post elsewhere.. #MAGA,NOT,1
4907,11717,59568,@USER @USER @USER Yes...she is,NOT,1
4909,4486,50733,10 high school students murdered in Dallas with WASR-10 Century Arms rifle. The NRA calls gun control research 'unethical'.,NOT,1
4912,9279,86940,@USER Go home. You are newspeak,NOT,1
4914,8493,44276,@USER @USER LIBERALS will be complaining that his presence hurts recovery in 5 ... 4 ... 3....,NOT,1
4915,8552,57037,@USER @USER @USER I’m really not on any side of this mess but all day people were siding with Cardi talking bout Nicki and do shit. Jsjdhkdfhjfkfkhsjdhd MESSSSSSS!!,OFF,1
4920,351,19732,@USER Dude.. Why r u trolling Ash rock z? 😁.. He is our guy.. Just in a hurry to see bjp govt in state.,NOT,1
4921,1536,71237,@USER @USER @USER I thought liberals were snowflakes,NOT,1
4924,12945,13602,@USER @USER @USER No worries Antifa. You can still live in your parents basement and go to your community college!!!,OFF,1
4925,9722,44736,@USER Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,NOT,1
4930,1426,98976,"99.9% of the Alumni"" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her ""stories."" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow""",OFF,1
