,Sentence,Label,codemixed
7595,Don't encourage youth for rash driving. You idiots make sale but people loose lives. Just check with the records number of bike accident take place in India.,1,0
7596,Best review bro keep it up.,0,0
7597,Get well soon,0,0
7604,"Shivam , learn some english before u comment on social media. ",2,0
7607,"Then what you will say for not taking Kashmir when we won 1971 war and 1947 war..  Why Hindu pandit were killed in Kashmir..  Why there is no voice from you when Hindus are murdered in Muslim majority states. WB,  UP,  all had attacks against Hindu,  I don't see any left,  Muslim or Congress crying for that ",2,0
7611,Previous govt did only passing bills and giving out take loan from outside and keep adding new things,1,0
7614,"Expansion of infrastructure
 has not taken place while passenger  growth seen every passing day. ",0,0
7616,This is all politica to divert people mind from promises given to them is impossible to fulfill and also bavas cannot fool people if the message is adopted bij People,2,0
7618,Why am I not surprised. Another dictatorship begins to form,1,0
7621,"Why is it that activists have unkempt hair and wear disheveled clothes? How
different are they from stereotypical politicians who wear white khadi? By the
way someone told me that it costs quite a lot to maintain this image. ",0,0
7624,"BJP has taken action in the past. Killed a journalist for talking against the
party. ",0,0
7625,Stupid Indian s,1,0
7629,It was a shame Modi did not address the parliament - for the first time the thought crossed my mind - is Rahul and Kejriwal are correct in their criticisms,1,0
7630,Your biggest ac,0,0
7631,I was waiting for this video from a long time,0,0
7637,"It's a good idea to control population. People are doing sex because little
pleasure is attached to it. Do something different for pleasure at the same
time consiosly control population. Don't marry, enjoy the life you want it
that's all matters. ",0,0
7639,absolutely! the deeper you dive the shallower cushion you have .,1,0
7640,First raid on MP MLA corporaters and other official of all on black money,2,0
7641,He is 9th powerful man in the world dont forget it everyone,1,0
7642,each politician in India needs to be booked in DA case,0,0
7644,We are very happy and proud to say you are my best CM,0,0
7647,I am not agree on your statement,2,0
7649,it iz not what u said but ur ending time is near,2,0
7650,Superb brother,0,0
7651,You characters will never feel happy.  Any where you go and live.,2,0
7654,Only uneducated can comments on the ability  of  PM,2,0
7655,Keep satisfying your ego by saying IITs are overated,1,0
7656,"Selling all the peoples information to third parties, im sure, also gets him a nice cut too ",2,0
7660,"@MASK If you are trying to set the right precedence intention must match
action. A woman standing up against cuss words directed at her body parts is
not a feminazi, but men who support such language should consider who they are
in the first place. ",0,0
7661,As FM you made us all unhappy.,2,0
7662,You people are allergic. Try to be mindful of your words. We need not necessarily hurt other's sentiments.,2,0
7664,"Brace yourself ""innocent"" terrorists are coming to defend their deeds like they did for kargil in initial stages. ",2,0
7666,Let him allow to work,0,0
7667,Rocky handsome,0,0
7669,"Did any Muslim of our country say anything about this,if yes then I will be really happy for that ",2,0
7671,I dont believe him. Waiting for 50 days to b over to prove his sincerity to nation.,1,0
7675,Let anti nationals and antisocial s who oppose this are dealt severely,1,0
7678,"I am from kashmir,we have a mandir nearby my maternal home the priests there play bhajans from 5am in the morning on loudspeakers,none among us have ever intervened or complained.
And this practice is happening there since centuries.instead of hatered and animosity all those non-muslims live here in peace with us,safe and happy they are.there kids and us we have grown up together and never talked about our faiths...stop dividing people for personal gains. ",2,0
7680,"if nothing to say,maintain the silence. ",1,0
7681,Best talking,0,0
7682,"These people want our country be destroyed. They only want violence and
destruction in the country. ",0,0
7683,"Black market for all things exist in India   , nothing new, it's not surprising that there is one now for cash conversion. It's was expected as consequence of the decision . Nothing to be so upset about ",1,0
7684,Does Saudi allow to do Hindus rituals? So does India?,1,0
7685,Keep barking dude.,1,0
7686,How about putting the water out instead of being negative.,1,0
7687,"May be she is in the grab of Hindu, misleading us here,  fake ID ",1,0
7690,Yes bloody you will act as patriotic when money is involved.,2,0
7692,These r the people who can't digest the truth.,0,0
7694,then y u r not aggree to be under RTI,1,0
7696,Oh my god wow,0,0
7704,Eagerly waiting for 31st dec 2016. Modiji we want big announcements to unearth black money stashed in properties and benami properties. Money stashed abroad. We are looking at bright future for generations to come. Black money and corruption should be extinct.,1,0
7705,Good going girl.. you should give Bjp a chance to serve your state at least for once. UP needs immediate change in its government... and Bjp is a good choice !!,0,0
7708,"BJP is committing the same mistake that they did in Bihar,they announced a CM face in Assam and won comfortably, I think BJP should announce a CM for UP ",1,0
7712,"//KCR has marketed his Bill to hike reservations as a move based on economic criteria claiming that it has nothing to do with religion or caste// KCR has to understand, reservation is not poverty alleviation scheme, it is there for only those social groups, historically who has been exploited, marginalized, rendered weaker. Muslims wanted window within OBCs, Supreme Court says, you can create subwindow within OBCs, without breaching 50% barrier, but not on the basis of religion. ",1,0
7713,don't try to cover ur mistakes by using rss name,1,0
7719,Very nice,0,0
7720,Waste of our money this money government give to farmers 500 families are relieved from bank loans,0,0
7721,Definitely bro,0,0
7722,We need to give them choppers! Militia believes in escalation of violence. Red flag the zones and rest of it can be manned by the paramilitary. Our suggestions only provide a lateral thought to the whole conundrum.,2,0
7723,I am for freedom of speech but against the lampooning freedom of speech of another young person!,1,0
7725,"Very nice sir 
U have done excellent job
GOD BLESS U EVER SIR ",0,0
7731,"simple, we are taking about sexual equality . so after investigation police
can arrested male member but if case found false than female should be
punished ",0,0
7733,"Early to rise and early to sleep
makes man happy and healthy and he is angry with Azaan which alarms him to rise early. ",1,0
7734,"Whatever the analysis, if America comes first, it always seems like faking it. ",1,0
7737,I am not aware of compulsory military training or draft expect during war. in US.,1,0
7740,1,2,0
7742,"Guys, stop putting religion between hatters of Modi, this is congress fan , so just treat him like that ways ",1,0
7746,Cowards criticize,1,0
7749,She must have a Pakistani father.,0,0
7750,"Arrested for what? Know a little about our Constitution. Let's see who will
arrest her. ",0,0
7751,Time to leave India,0,0
7752,"If you need a YouTube motivational speaker to save you then you're already
lost my friend. ",0,0
