,Sentence,Label,codemixed
4660,"Vemula Karthik we Hindus here eat beef and beef is mostly not from cows. So what is with you people and beef?
And we dont start thinking about religion for each and every trivial issue like what to eat. It's only been coming up recently. Parties like iuml and bjp trying to incite communal violence as they see no other way to destabilize Kerala.
But they haven't had much luck yet. ",1,0
4661,"Us britain germany n other ...
Had more polution then us.....when they were in our stage in initial stage of growth......
... ",0,1
4662,She is nothing but a public nuisance.....Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ ,0,1
4663,price of dal n other can be up n down n it depends on lots of things. Again all party speak against Hindusiam.. that's one of reason they lost.. n they always worried about Muslim votes. And they support all IL legal activity of Muslim like Kashmir. Media even told 25% Muslim will decide who will win but hindu backfire them very badly. That's y they are craying...,1,0
4664,Write,0,0
4665,**boom**,0,1
4666,Media spread communalism.,2,1
4667,and if he was kidnapped from iran why dont u ask iran to formally protest against Pakistan for his abduction,1,0
4668,Wonderful videoooo I like it,0,1
4669,Shivani my classmate,0,1
4670,I hope this man will take some strict orders for our country.....,0,1
4671,Modiji ab to kuch karo is pak doges ko jabab do in,1,1
4672,"Strongly agree to you Sunitha Lakshmanan di!! 
I believe working mothers are raising thr children with more confidence, freedom and love!! Definitely homemakers were winners in this race , but today the race and path has been changed! ",1,1
4673,<https://youtu.be/2QD6004jEI0> Raghav Juyal on CAB,0,1
4674,All mullas and madrasa students started their idiocy here as well,1,1
4675,Bhai Artical 15 Dekho. One of the great movie in 2019..,0,1
4676,Azam khan wants to search his brother inlaw because he wants to marry his sister after tritalak but here we get another situation his sister has left her husband and like new who punish modi.,1,1
4677,"Part time Online job without investment 
Most important job for Facebook expert 
Earn 10000-50000/-month
OPEN PLAY STORE
INSTALL CHAMP CASH
SIGN UP
REFFER ID: 10564106
INSTALL 7-8 APPS IN THE CHAMP CASH AND START ONLINE WORK AND MAKE YOUR BRIGHT FUTURE ",0,0
4678,"He is talking the markets up again. Leaking policy decisions which he might never deliver, am sure someone made a killing . ",2,0
4679,"True AF  
Ref to video :Batla House Ã°Å¸Ëœâ€° ",0,1
4680,I respected ur voice...u proved that u r not the follower of Mohd. rafi.....even rafiz could have slaped  on u on this statement.....wat about ur concerts....wat about ur songs wen people play on their weddings....shame,1,1
4681,We should be happy that such a prominent person has told good things about our country and our PM... Instead we indians get jealous and starts bad mouthing bill gates and our PM...,0,0
4682,"Best review of **Kabir** **Singh** Ã°Å¸ËœÂ infact **Aashiqui 2** was similar to this
, but it was way more realistic and better ",0,1
4683,"If political parties wants to give money thn give from party fund not from people's money 
I don't want to pay taxes for this waste of Indian economy 
I boycott ",0,0
4684,"That fucking yellow jatt is...a asshole ..he shuld be kicked on his
ass.....bencho...saala bsdk ",0,1
4685,These Maxist Urban Naxals should be Jailed,0,0
4686,Azam Khan- you did not object to what Kharge had said but has the audacity to pass your filthy comments on PM' reply. Actually it may not be your fault. Your upbringing is faulty.,1,1
4687,"Take a lesson from Ms. Shiela Dikshit,former Delhi CM.[warangal] ",2,1
4688,"But bhai bad massage are giving to socity by playing there characters very
well but on meaningless contents either they choose to do these characters
they can choose other contents like article 15, masan, there are many youngers
issue irrespective of all these bullshit. ",0,0
4689,Pak Army entered in Indian territory across 250 meters and Indian Army can't did anything...???,1,1
4690,Y to go bank right now if you have white money... stay calm and support govt. We have open window of 50 days. Exchange it in 50 day and do not rush to ATM machines immediately....,1,0
4691,Why psu banks like Canara n bank of Baroda not moving up,0,0
4692,"Shame on media, to project this video anti-AAP. Though he is teaching each party a lesson. ",2,0
4693,Sad but true... Indian Cows have more protection than brave Indian soldiers :(,1,1
4694,Mr Modi sorry to say u r forgetting that u r giving birth to a new crime in money gamble only a month has passed already there are so many raid have been done in new currency forget the old currency,1,0
4695,Fake news,2,0
4696,This gonna happen when you support terrorism in pakistan..pak ll react and ll react with style.,1,1
4697,Modi ji .you ask to RBI how  much currency disti,1,1
4698,CNBC why asking from people when your journos are experts,1,0
4699,Salute,0,0
4700,"this guy is the most sold of them all. She is protesting with a smile u. I
dont know how all u can say that she is lunatic. ",0,0
4701,I support the statement. Its doesn't have to be religious every time. I even hate when during durga pujas people put loudspeakers. I remember the time when I had class 12th board exams and one speaker was just beside my room. I used to curse them a lot. People do not speak when a Muslim or a Hindu is dying of hunger or poverty but will now all gang up against sonu nigam. God bless humanity.,1,0
4702,"why dint u took pragya thakur's name. because of people having mentality like
u my country is getting spolied ",2,1
4703,You are right sir,0,0
4704,I hate you Sonu Nigam. You have showed your true colours to people.,2,1
4705,Arrest  that corrupted judge. I think corrupted Government and Corrupted judges deserve death sentence like those traitors,2,0
4706,60 years passed . Congress give birth of black money. Now time to kill it.,1,0
4707,Shame Shame Frustrated Jobless Sonu Nigam....,2,1
4708,"most hundreds in won odis 33 srt 25 ponting 24 jayasuriya 20 vkohli 18 ganguly 17 h amla #cwc15 #indvspak - rizwan_r-s"" ",0,1
4709,Hahaha...gd one Arvind...,0,1
4710,lady,0,0
4711,"Bank nifty cracked today,  where do you think it will stop ",0,0
4712,Dont use the word martyre for non muslim. Its specific for Muslim only. Use travelling to hell instead of martyre.,1,1
4713,I didnt notice you were alive when u were the PM and under your nose your party men looted the country.. so now plz rest in peace..,1,0
4714,"Its just a movie dudeÃ°Å¸â€˜ÂÃ°Å¸â€˜Âik you earned a living from talking such stuff but
whatever movie is hit so no one cares ",0,0
4715,Factually those who accept from their masters are also SLAVES....lolz,2,1
4716,Hamare pm or raj nath ji kadi ninda bhar kar sakte hai,1,1
4717,Yes market is overvalued but then market can remain over or under valued for long....,0,1
4718,sonu  nigam  shame  shame,2,1
4719,"Just know the history, who took the opportunity from whom. Then make ur comments. Master Rajeev Jha. ",0,1
4720,@MASK abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind,0,1
4721,"kiran more, ajay jadeja, venkatesh prasad n sachin tendulkar against pakistan never gets old. #indvspak #cwc15 ",0,1
4722,its betar u became a yogi and compare urself,1,1
4723,RespectÃ°Å¸â€™Â¯,0,0
4724,"Boys and girls of INDIA ...leave this poor guy  alone..they have only one trait ""traitorship"" they are born of denial...so there is no need to be in communication with them..the world ignores them..they are isolated in SAARC..they are isolated..we all know animals know that a calamity is on its way to strike so they get very fizzy and lose consciousness and starts flappering 
..same is the case here.. ",1,1
4725,"Arre bhai... [7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s)
funniest line of video  
Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š  
Truly appreciate your raw analysis. ",0,1
4726,"Every time  Mr Modi shows his 56 Inches Chest, you people go into a huddle to form the so called ""Mahagathbandhans"" but so far the success had eluded you. Do you know the reason for that? ",1,1
4727,Lolz look who's talking about decency,1,0
4728,"Dear PM sir
49 CRPF jawan shaheed in month of April only due to lack of intelligence and state government support.Ã°Å¸ËœÂ¢Ã°Å¸ËœÂ¢
300k CRPF force without any DG from last 2 months.Ã°Å¸ËœÂ¤Ã°Å¸ËœÂ¤
Who will take the responsibilityÃ°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡ ",2,1
4729,"Ganpati visarjan happens once in a year,in same way they have tajiya juloos. Problem is Azaan happens everyday. We live fast life where ppl want peace at first place after working all day. If someone wants to listen to peaceful tune of it than better he/she should listen it in the house without disturbing others' peace. ",1,0
4730,patake olx pe bech de pakistan bhai. #indvspak,0,1
4731,"Whoaa ! Such a Boor chap/lash you are
  I pity the nescients like you who hold no respect for any religion.
 You ethics is ethically withered b stagnant of water. 
May you die in peace ( though you won't in your dying boots ) , I really hope so. ",2,0
4732,"@MASK Girll wrong Acting was lit, ask anyone, no one can go so deep in role ",0,0
4733,iam still not watching this movieÃ°Å¸Ëœâ€š,0,1
4734,Arundhati Roy should be behind bars,0,1
4735,Better not to watch only,0,0
4736,"Arundhti roy is gone his Pakistan, no live in India ",0,1
4737,What is wrong in it. He is corrupted person,2,0
4738,"Don't glean this from movies Avenger or The Dark Knight or Titanic can't be
real bro ",0,0
4739,Ye jabab kab milega modi je nhi to bol digiye aap se nhi hoga to hum log h pakistan murdabad,1,1
4740,That guy is AWESOME !!!!Ã°Å¸ËœÅ¡Ã°Å¸ËœÅ¡,0,1
4741,Pakistan has been violating cease fire it should be accountable at international level,0,0
4742,Does that mean kids of all working women are puppies?,1,0
4743,The common man suffers because they refuse change..wasn't they requested to open bank accounts two year's back???..isn't that enough window of opportunity??..well done Modiji,1,1
4744,"I and my wife abroad and laws here are very equal. My wife gave me dhamki that
she will file a case against me in India under 498a.  
She did that as well and my parents were harrased. ",0,1
4745,If needed you can find a link between demonitisation and aliens not visiting earth too! Keep amusing us.,1,0
4746,"Definitely commuter need be cautious while driving on this bridge, very first contractor suppose to provide 100 yr performance guaranty, media should publish who is contractor and Government should put permanent ban him from doing such mishaps. ",1,0
4747,You can not escape from the sin of promoting this useless fellow,2,0
4748,Defence forces still not got 7  CPC,1,0
4749,"[#Pratiksir](http://www.youtube.com/results?search_query=%23Pratiksir) can you
please explain me , which are these "" liberals "" people in India you talking
about??? ",0,1
4750,I always thought bollywood sexim industry.,0,1
4751,Nitish you along with George Fernandez made nda. Sahib just come back your fsmily,1,1
4752,RightÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂ,0,1
