,Unnamed: 0,id,tweet,aggression,codemixed
492,492,1.5820066051297403e+18,@MASK @MASK Trump has been supeoned in NY for a case of rape. They want his DNA. This lady doesn’t need money. She saved her clothing so she has his DNA. He won’t provide a sample. His defense is she’s not his type.,2,0
1445,1445,1.598683593823617e+18,@MASK @MASK @MASK @MASK @MASK Why they can’t look like a Woman ? Is this the basic need to look alike man ? #JustAsking bravery doesn’t comes from how you look. My point! thankful for opportunities for woman in defence but this change seems not good to me.,1,0
1179,1179,1.5472140105581896e+18,"@MASK @MASK @MASK @MASK Most of the urban flooding is not due to climate change, torrential rain but to sprawling population and urban development schemes. Moreover, our govt lack policy for flood. ",0,0
1422,1422,1.6007553037582415e+18,"@MASK @MASK @MASK I salute you @MASK for singlehandedly dismantling this fraud khal.stani doctor who hides behind floral language and a short stint in the Indian army.  He uses his ""ex army image "" to justify his hate against Hindus.  He is pro pak but  family gets subsidies from India ",2,0
207,207,1.5820198804626555e+18,"@MASK You are blaming all this on Biden???? Inflation started to really climb in June '20. Joe wasn't in office. Republicans voted for Corporate price gouging, the baby formula crisis, higher gas prices, higher drug prices. Stop projecting Republican guilt on Biden!!! ",1,0
2178,2178,1.5835761727217664e+18,@MASK No they shouldn’t. Balloux was less anti-lockdown than anti border control though.,0,0
792,792,1.5810369708216197e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Jason thinks wives owe their husbands sex even when they are not in the mood. He advocates marital rape and coercive sex.,1,0
1835,1835,1.5756731956840448e+18,"@MASK It's beneficial to know more about isro,their missions and new Inventions. ",0,0
223,223,1.582019812300968e+18,"@MASK @MASK World wide, and just so happened it began when Groper Joe took office. What a coincidence. And because it's world wide, that makes it OK for us to just keep on stoking it with unnecessary spending. Because printing more money always puts a lid on inflation 🙄 ",1,0
621,621,1.5820024760307548e+18,@MASK @MASK @MASK Yes I totally unstand that but what you have just said is that trans people kill and rape you just as much which is a total lie! And as I have said and will continue to say they aren't male!!!!!!   U don't seem to hear that.,1,0
4966,4966,1.5801931962225336e+18,Objective was odd. #Demonetisation usually done when currency become useless due to extremely high inflation or when certain notes are not used much to ease bank burden. But in 2016 none of these were the objectives.,0,0
1663,1663,1.581988057385169e+18,"@MASK Being failed by those judicial systems is one hell of a motivator, although I do balk at the idea of making an open spectacle of it. That's lynching and witch burning territory. ",1,0
4723,4723,1.5599321506524692e+18,"@MASK Yes. And Savarkar, Golwalkar, and other Maharashtrians too.  Plz look at ur own state.",0,0
4286,4286,1.5859426493783245e+18,"@MASK It's just a jolly that world ""leaders"" love to fly in to, for the purpose of lecturing to the rest of us about the imagined emergency. Then they come up with fatuous, unachievable goals that would bankrupt us. It's the right decision not to attend this annual wokefest.",1,0
2378,2378,1.5835433955484672e+18,@MASK @MASK @MASK @MASK Gitmo it is. Even taking a bus in Siberia (prior to COVID-19 issues) could give it to you. This isn't the normal strain either. This is extremely virulent multi-drug resistant kind. It's scary as heck.,0,0
4159,4159,1.1795963654265487e+18,"@MASK @MASK One such claim is about psychology, that veg calms your mind, that it purges your mind of evil thoughts. Now, to examine this claim, I suggest a simple survey study -- classify the convicts (not undertrials) of Tihar Jail for their food habit prior to the crime.  @MASK",1,0
4652,4652,1.581585771995144e+18,"@MASK @MASK Dude just bcoz someone didn't told you the truth about Nehru, don't assume him to be a superhero.  As far as voting is concerned that Nehru guy should never have been the PM of India, sardar Patel got 14 votes to 0 for Nehru across 15 state congress committee back then",0,0
4279,4279,1.1198501403138703e+18,"@MASK I feel her detention, pending chargesheet, itself was wrong. We can't keep undertrials in prisons for years.. it is punishment in itself. Also, Custodial torture in India is difficult to prove, but common.  But, she is a bad choice to be a lawmaker.",1,0
1614,1614,1.5820453550674412e+18,@MASK @MASK @MASK But it's not the same to do a mistake that steal on purpose. this looks to me like a lynching or a campaign to discredit a good collection that competes with others.  I think there is room for everyone and it is good to analyze the situation before publicly attacking in this way,0,0
4635,4635,1.582505069072613e+18,"@MASK @MASK @MASK @MASK @MASK It happened under the INC leader that you love, Sardar Patel, the Iron Man India. He was Home Minister for more than two years after the Hyderabad's accession to India.",0,0
3369,3369,1.358518781253886e+18,"@MASK Don't talk about our internal matter please.. You people are creating mess in our country by tweeting, with absolute zero knowledge about India and the farmer's bill.... ",2,0
3485,3485,1.5858639972192133e+18,"@MASK @MASK @MASK @MASK @MASK Seeing the rainy weather in Melbourne, shouldn’t be rest of the matches including the finals should be shifted to any other venue. Rain is spoiling the matches. #rain #melbourne #T20WC2022",0,0
4721,4721,1.560234037263749e+18,"A major factor in the rising tide of violence against Muslims is the ideology of violent Hindu nationalism, under the tutelage of the RSS.   The current regime unabashedly adheres to the Hindu supremacist ideologies of VD Savarkar and MS Golwalkar, the ideologues of the RSS.",2,0
3768,3768,1.5858208800051077e+18,"@MASK @MASK Brilliant bowler and that's why LSG took him as net bowler, i hope this time he gets a IPL contract.",0,0
5084,5084,1.5800803967498527e+18,Union tries to convince the Bench that the issue had become academic.  Justice Bopanna: We can only say academic or infructuous when both sides agree. When there is a point and a counterpoint...  #Demonetisation #SupremeCourtofIndia,0,0
3469,3469,1.580586013029634e+18,"@MASK @MASK @MASK @MASK India got exposed with rejection by Interpol to issue RC Notice against Mr. Pannu. Using UAPA as false evidence, failed West Midlands case, & Mr. Pamma from Portugal, the world is well aware of India's track record.",0,0
4786,4786,1.5807513161412977e+18,"A Constitution Bench has asked the govt & RBI whether they have realised the objectives of choking black money, terror financing and fake currency through the demonetisation in 2016, while hearing 58 petitions challenging demonetisation. I am sure these duffers will draw a blank. ",1,0
1553,1553,1.5821086049914263e+18,@MASK @MASK Please consider the power dynamics of a racist lynching or media and politician led panic vs that of a target of abuse becoming violent in turn against that abuser. The comparison dances the line of offensive.,2,0
4783,4783,1.5807598905405194e+18,"@MASK @MASK @MASK Why is it negative   Should be great   Coz   India loved demonetisation, didn’t we  Or so we were told   Which means one more round will get more love   UNLESS   Demonetisation was a flop   So, what was it  Can you decide and declare? ",1,0
513,513,1.582005965309649e+18,"@MASK @MASK Actually, less than 1% of abortions are caused by rape. Babies lives matter ",0,0
4584,4584,1.5858756271056036e+18,@MASK this fake narrative that he and MkG are lawyers need to be verified. i don’t see anyone in Nehru family educated.,1,0
2780,2780,1.583205108615037e+18,"@MASK The basis of hijab is to first see a woman as a human being and to pay attention to her knowledge and expertise, not to consider a woman only a means of sexual pleasure. ",1,0
2288,2288,1.5835489179033723e+18,$PFE news  Pfizer Executive Sees Potential Future U.S. Price Between $110-$130 Per Single Dose Vial Of COVID-19 Vaccines For Adults,0,0
839,839,1.5754544878166016e+18,The mere acknowledgement that marital rape is real by the SC has men throwing up and shitting their pants in this godforsaken country.,2,0
683,683,1.5820022377229883e+18,"@MASK @MASK Actually, such girls are not interested in marriage but asking for an educated, well earning bodyguard. Since SC has recognised marital rape, poor fellow can only watch and be a slave! ",1,0
4843,4843,1.5805048142195835e+18,"@MASK @MASK Why all these businessmen not investing on any Core factory, why they are interested for agricultural land, ports,..& natural resources only after demonetisation. Bloody you are promoting colonialism in new get up. ",2,0
709,709,1.581845720977789e+18,@MASK Then what about marital rape?,0,0
4691,4691,1.5660561875102963e+18,"@MASK And yet here we are considering Golwalkar a dangerous force in Indian poltics, in a state that is yet to completely decolonise, when held up to the rather grisly history of Hindus & Hinduism in the subcontinent.  Hard to believe we're still localised :)",2,0
1023,1023,1.5688913392947692e+18,"@MASK This is a contentious topic not just for us in India but internationally, though developed nations speak 4Women's rights &liberties the men most of the time undermine the role &sanctity of women in the society-Therefore committing crimes against Women which includes,Marital rape. ",0,0
