,Unnamed: 0,id,tweet,offense,codemixed
1811,1811,1.5721947072283116e+18,"@MASK @MASK This means that 25.21% of the country had Open Defecation Free status, not that they didn't have access to toilets. The use of toilets by all people requires behavioural change which takes longer. 1/2 ",0,0
1497,1497,1.5986421185827676e+18,Indian ARMYs didn't shower today?😭wtf I took bath early in the morning 😭😭😭😭,0,0
3680,3680,1.5858703892298097e+18,"@MASK Not just CSK, Raza can be an asset for any IPL team who is looking for a good middle order batsman with the ability to bowl 2 to 3 overs in every match. Hope he gets a IPL contract in this auction.",0,0
2349,2349,1.583545590834598e+18,@MASK @MASK @MASK What about kids and the long term effects of Covid-19? Just because something doesn't kill you doesn't mean you won't be very sick or have long lasting effects.,0,0
3770,3770,1.5858174075492393e+18,@MASK @MASK @MASK Ok let me know how many times he won player of the series in white ball cricket ... And top scorer for the series or tournament in white ball .. don't include IPL..,0,0
978,978,1.5689673873698488e+18,@MASK @MASK Bro any news on marital rape being a law?,0,0
3675,3675,1.5858717083300209e+18,@MASK Then they should marry after RCB winning IPL,0,0
1550,1550,1.5821110667458929e+18,@MASK Love how when asked by her challenger what accomplishments or legislation she passed since being in Washington and she couldn’t name one.  If your legislation makes sense it shouldn’t matter which party passes it.  Look at the bipartisan Anti Lynching Bill.  No excuses for MTG,0,0
1682,1682,1.5819642254169457e+18,"@MASK @MASK @MASK @MASK You have no clue about what is mob lynching? If you want to know go and check how a SriLankan man got killed in Pakistan. And France event was legal because it was as per sharia, isn't it flat earth people? 🤣😂 ",1,0
1902,1902,1.5752807681625375e+18,@MASK @MASK @MASK @MASK @MASK Environments that are only favourable to human lead to the extinction of other species. & Rain sick clothes snow swimming is the part of our life. No 1 have complaint against it.,0,0
1540,1540,1.582125989609734e+18,@MASK @MASK Please be more specific. Black people were LYNCHED there. They were killed by an angry mob for a crime they didn’t commit. That’s LYNCHING.,1,0
4559,4559,1.5858856442446356e+18,@MASK What kind of projects do you have? What kind of experience you are looking for?,0,0
3060,3060,1.5835964332732987e+18,@MASK It’s time to dismantle and gut the entire Democratic/Marxist party,0,0
5275,5275,1.578598231113896e+18,@MASK Frankly speaking nothing is safe nowadays .A person who  suddenly announces demonetisation can do anything!,0,0
2899,2899,1.5772245433949676e+18,@MASK And note that we don't have problem with muslim women playing but muslim men coming to the pandals for their love jihad agenda.,1,0
2922,2922,1.5771807967958303e+18,@MASK Because Hindu festivals should remain Hindu festivals not become centres of love jihad,1,0
5095,5095,1.580076165254955e+18,"Divan: AG made a fair statement which is not recorded in the order, on Nov 3 - ""As far as these petitioners who have made the disclosure, no coercive steps will be taken."" This is the background.   #Demonetisation #SupremeCourtofIndia ",0,0
2469,2469,1.583692139430834e+18,"@MASK @MASK @MASK @MASK @MASK Whatever I give you, will you really read? You have been trigger happily replying without bothering to read anyways.  First you demonstrate some empathy. Then we can discuss. ",0,0
4015,4015,1.5526142241903288e+18,"Who are caught in circumstances and are not natural offenders, are kept with hardened criminals.Inspite of many reports (78th law commisson report and many Supreme Court observations) no one cares about the plight of these undertrials. These circumstances create a very unhuman",0,0
458,458,1.5819992959972188e+18,@MASK @MASK What happens to inflation then?,0,0
5075,5075,1.5800826349440492e+18,Court: In order to declare it academic or infructuous also we need to examine since both parties do not agree.   #SupremeCourt #Demonetisation,0,0
5442,5442,1.5835735682770575e+18,@MASK Not with his green dream and love for a lockdown,0,0
3339,3339,1.3612567673221652e+18,"Downplaying sedition by adult human beings to a document and blowing up laws like CAA and Farmer's Bill without pointing any fault is an art. Well played. Well played!!  Cancers, pests, fungi and invasive species don't let the host environment know till very late. ",1,0
3701,3701,1.5858596901974423e+18,"@MASK @MASK @MASK @MASK @MASK Obviously the mgmt understands better but from a neutral/ outsider pov, Ishan Kishan adds a lot to Ind team. KL is very ‘lucky’ to be in the 11. IPL and intl 🏏 are very different. Anyhow, Ind can win this🏆 due to sublime form of VK & SKY if they perform in knockout matches",0,0
2195,2195,1.5835754375777198e+18,"@MASK @MASK So Bill, I have liked you all of my political life. I am 64. But I like you no more. @MASK is a liar, a criminal and has racist tendencies and stuck up his middle finger to those who followed his guidance during the so called lockdown. Goodbye. ",1,0
1758,1758,1.5760856544839227e+18,"@MASK India stands for peace and not WAR  Can war mongers understand that in plain simple English ? Food & Energy Security is everybody's problem & will hit the poor harder Can U past Ukraine money laundering? Try & solve homelessness, drugs & open defecation in the USA please ",0,0
2020,2020,1.5834254064382976e+18,@MASK @MASK @MASK @MASK Why are the migrants receiving better treatment than NYC’s homeless ?,0,0
2959,2959,1.5770472406273556e+18,"@MASK Grooming Gangs UK was also called as a lie, Love Jihad in India is also called a lie, Garba Jihad is also a lie… the truth lies in Data..rotterham rapes , Love Jihad Cases, and Garba Related cases all tell you the facts! ",1,0
2136,2136,1.5835785215022449e+18,@MASK This explains why I want to k/ll myself for at least a week every month 😵‍💫,0,0
2165,2165,1.5835769960342733e+18,Suddenly I can’t do what I usually do and write the whole thing in one day,0,0
4237,4237,1.1437983978637312e+18,**This suggests that the high proportion of undertrials in the overall prison population may be the result of unnecessary arrests and ineffective legal aid during remand hearings.,0,0
3188,3188,1.5835822679175373e+18,"@MASK No worries! Yeah it’s that pixels link, it’s also in my bio, lmk if you’re unable to find it ",0,0
4265,4265,1.1265388031102196e+18,"Our tyrannical justices punish patriots like Subrata Roy with regular periods of custody, ignore 1,000s of undertrials languishing in jails for decades nationwide, lord over a backlog of 30 lakh pending cases, and bend over to the fancies of Teestas, Dynasties & Salman Khans.",1,0
3391,3391,1.5811589450032865e+18,"SG: The trial court has taken support of TADA. What is the purpose of the sanction under UAPA? It is to make sure person not subjected to vexatious trial.  But if a full fledged trial takes place and evidence is led, there cannot be question of vexatious trial u/CRPC. ",0,0
1472,1472,1.598662192890802e+18,@MASK When Everything is FAILED then Army MUST take up the Job and Complete it without any Unnecessary Delay. I am shocked still they are roaming freely across Pakistan. When US can KILL OSAMA then Why not our brave Paratroopers? @MASK  @MASK @MASK @MASK,0,0
1939,1939,1.5751509832437965e+18,"@MASK Love you ISRO, but we expect for a better, modern website ",0,0
4157,4157,1.180160772913152e+18,@MASK What about thousands of inmates / undertrials all over India - were they accustomed to jail food before ?   @MASK @MASK,1,0
391,391,1.5819997613719795e+18,"@MASK Dems may not be able to make the case things are good right now, but they can for damn sure attack the fiction that Rs are “better for the economy,” and that inflation is coming from price gouging, which Rs will makes worse ",0,0
3400,3400,1.581137163173126e+18,"GN Saibaba will not get his 5 years back. Thanks to misuse of UAPA. There are many others still in jail cos of UAPA. Instead of focussing on specific individuals (there are many of them), we need to look at why UAPA shouldn't go. And if it needs to stay, under what conditions. ",0,0
3175,3175,1.5835841104249692e+18,@MASK I heard. He doesn’t conform to their Marxist world order.,0,0
1248,1248,1.5462795499813192e+18,"Emergency Rain Alert: Cloud burst and very heavy rainfall in all parts of #Karachi its been 5 hours now, southern parts are under urban flood.  Instead of making memes and jokes can we pray to Allah that may He save us from any upcoming disaster?  #KarachiRain ",0,0
923,923,1.5754311765460582e+18,"J Shankar's judgement in the Delhi HC Marital Rape case revolved largely around the idea that rape in a marriage was impossible by definition. Today the SC directly contradicted that in the MTP judgement by infusing the marital connotation into the word rape into MTP, 3B.  1/n ",0,0
2746,2746,1.5832216536847278e+18,"@MASK You need to stop the lie. The bunch of terrorists who damn women are devils. Hijabs mean murder and that is a criminal offense.  Especially while you are all drinking beer abd alcohol, eating pork and you definitely are all gambling at casinos on democratic soil . ",0,0
1869,1869,1.5754035502129644e+18,@MASK @MASK Great moment for ISRO & India. Congratulations India,0,0
2757,2757,1.5832156441491784e+18,"@MASK I count fourteen women and girls in that food court, in a few seconds footage, openly eating their meals without their hair covered. The Hijab is the Berlin Wall that is falling. ",0,0
5213,5213,1.5791668052053197e+18,"@MASK @MASK @MASK Think beyond dog whistles and debate on hard data. See how many MSMEs shut down post demonetisation. Check the RBI data on fake currency in circulation before & after demonetisation.  If that is beyond your intellect, at least ask intelligent questions. ",1,0
